Ship,Berth,MooringTime,HandlingTime
8,0,18,12
22,0,30,51
79,1,167,42
21,2,28,32
46,2,84,58
9,3,19,9
24,3,30,21
36,3,63,4
44,3,79,11
63,3,129,15
75,3,159,31
20,4,27,37
3,5,9,23
28,5,40,9
42,5,74,26
60,5,120,9
73,5,154,11
7,6,17,26
30,6,48,23
56,6,115,29
71,6,150,30
15,7,24,31
17,8,26,7
33,8,55,28
49,8,88,10
65,8,130,39
12,9,23,9
26,9,34,10
38,9,72,17
55,9,107,15
47,10,85,28
69,10,147,35
25,11,31,40
57,11,116,90
6,12,16,3
10,12,20,5
32,12,52,5
52,12,100,3
2,13,7,9
19,13,27,28
37,13,71,18
51,13,96,13
72,13,151,7
14,14,24,19
31,14,50,17
39,14,72,5
45,14,82,7
53,14,104,14
59,14,118,1
62,14,127,9
74,14,158,11
16,15,25,8
41,15,73,9
54,15,105,5
70,15,148,45
23,16,30,18
43,16,78,10
68,16,143,18
77,16,164,25
0,17,3,19
11,17,23,32
48,17,86,8
66,17,136,38
1,18,5,5
4,18,11,5
13,18,24,25
35,18,61,4
40,18,73,15
50,18,96,17
61,18,126,11
67,18,142,14
76,18,160,7
78,18,167,22
5,19,13,8
18,19,26,8
27,19,36,5
29,19,42,6
34,19,60,8
64,19,129,4
