Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
26,0,47,28
40,0,81,16
93,0,158,33
8,1,14,52
74,1,130,17
96,1,164,29
1,2,2,3
4,2,5,9
16,2,27,42
33,2,69,21
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
51,4,98,10
62,4,117,51
49,5,94,50
21,6,39,9
37,6,76,22
60,6,116,35
6,7,8,17
32,7,67,11
44,7,89,14
56,7,103,22
84,7,141,15
70,8,126,38
3,9,3,18
19,9,32,8
24,9,44,10
30,9,64,11
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
90,9,157,5
12,10,20,38
35,10,68,45
83,11,139,25
99,11,166,39
31,12,65,12
39,12,78,5
42,12,84,28
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
91,14,157,21
9,15,16,26
27,15,49,9
50,15,94,16
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
11,18,17,36
34,18,68,22
47,18,94,17
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
25,20,45,33
15,21,25,33
77,21,135,26
66,22,122,35
5,23,6,8
17,23,29,12
22,23,43,5
36,23,73,14
45,23,92,6
53,23,99,21
65,23,121,10
79,23,137,13
92,23,158,3
98,23,165,6
43,24,88,18
63,24,117,38
95,24,163,38
