Ship,Berth,MooringTime,HandlingTime
18,0,31,19
30,0,64,11
44,0,89,14
56,0,103,22
69,0,125,5
74,0,130,17
90,0,157,5
8,1,14,52
36,1,73,14
96,1,164,29
3,2,3,18
16,2,27,42
33,2,69,21
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
51,4,98,10
62,4,117,51
49,5,94,50
37,6,76,22
60,6,116,35
22,7,43,5
42,7,84,28
84,7,141,15
93,7,158,33
70,8,126,38
13,9,22,9
19,9,32,8
26,9,47,28
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
12,10,20,38
35,10,68,45
83,11,139,25
99,11,166,39
6,12,8,17
20,12,36,7
27,12,49,9
39,12,78,5
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
4,14,5,9
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
89,14,157,13
9,15,16,26
32,15,67,11
50,15,94,16
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
1,18,2,3
11,18,17,36
34,18,68,22
47,18,94,17
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
25,20,45,33
15,21,25,33
77,21,135,26
66,22,122,35
5,23,6,8
17,23,29,12
24,23,44,10
45,23,92,6
53,23,99,21
65,23,121,10
79,23,137,13
92,23,158,3
98,23,165,6
43,24,88,18
63,24,117,38
95,24,163,38
