Ship,Berth,MooringTime,HandlingTime
13,0,22,9
18,0,31,19
38,0,78,21
68,0,124,2
74,0,130,17
93,0,158,33
19,1,32,8
22,1,43,5
32,1,67,11
45,1,92,6
54,1,99,6
83,1,139,25
98,1,165,6
1,2,2,3
8,2,14,52
33,2,67,21
47,2,94,17
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
11,4,17,36
44,4,89,14
87,4,149,36
49,5,94,50
15,6,25,33
29,6,61,40
86,6,146,14
26,7,47,28
39,7,78,5
50,7,94,16
61,7,116,20
84,7,141,15
66,8,122,35
3,9,3,18
21,9,39,9
46,9,92,22
90,9,157,5
96,9,164,29
35,10,68,45
16,11,27,42
42,11,84,28
9,12,16,26
27,12,49,9
31,12,65,12
67,12,123,21
88,12,151,20
57,13,108,3
0,14,1,9
14,14,24,25
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
89,14,157,13
6,15,8,17
30,15,64,11
37,15,76,22
73,15,130,25
51,16,98,10
60,16,116,35
7,17,12,183
12,18,20,38
34,18,68,22
52,18,98,3
59,18,116,11
79,18,137,13
95,18,163,38
4,19,5,9
10,19,17,19
28,19,51,18
41,19,83,4
48,19,94,13
58,19,111,18
80,19,137,9
91,19,157,21
43,20,88,18
62,20,117,51
25,21,45,33
56,21,103,22
77,21,135,26
70,22,126,38
5,23,6,8
20,23,36,7
24,23,44,10
36,23,73,14
53,23,99,21
65,23,121,10
76,23,133,2
92,23,158,3
17,24,29,12
23,24,44,38
63,24,117,38
99,24,166,39
