Ship,Berth,MooringTime,HandlingTime
18,0,31,19
36,0,73,14
44,0,89,14
74,0,130,17
93,0,158,33
11,1,17,36
31,1,65,12
56,1,103,22
85,1,143,14
98,1,165,6
1,2,2,3
4,2,5,9
12,2,20,38
33,2,67,21
55,2,100,19
67,2,123,21
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
19,4,32,8
38,4,78,21
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
26,7,47,28
61,7,116,20
88,7,151,20
70,8,126,38
5,9,6,8
21,9,39,9
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
79,9,137,13
92,9,158,3
95,9,163,38
17,10,29,12
34,10,68,22
47,10,94,17
83,10,139,25
16,11,27,42
48,11,94,13
9,12,16,26
22,12,43,5
35,12,68,45
73,12,130,25
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
52,14,98,3
69,14,125,5
78,14,135,6
89,14,157,13
6,15,8,17
39,15,78,5
50,15,94,16
86,15,146,14
29,16,61,40
84,16,141,15
7,17,12,183
8,18,14,52
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
68,19,124,2
71,19,126,12
82,19,138,4
91,19,157,21
27,20,49,9
37,20,76,22
51,20,98,10
25,21,45,33
77,21,135,26
66,22,122,35
13,23,22,9
20,23,36,7
24,23,44,10
32,23,67,11
53,23,99,21
65,23,121,10
76,23,133,2
90,23,157,5
96,23,164,29
43,24,88,18
63,24,117,38
99,24,166,39
