Ship,Berth,MooringTime,HandlingTime
19,0,32,8
36,0,73,14
44,0,89,14
56,0,103,22
74,0,130,17
93,0,158,33
13,1,22,9
21,1,39,9
32,1,67,11
45,1,92,6
65,1,121,10
76,1,133,2
83,1,139,25
98,1,165,6
1,2,2,3
4,2,5,9
12,2,20,38
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
51,4,98,10
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
6,7,8,17
50,7,94,16
61,7,116,20
84,7,141,15
70,8,126,38
5,9,6,8
17,9,29,12
24,9,44,10
34,9,68,22
58,9,111,18
90,9,157,5
95,9,163,38
18,10,31,19
35,10,68,45
69,10,125,5
16,11,27,42
43,11,88,18
9,12,16,26
22,12,43,5
30,12,64,11
48,12,94,13
79,12,137,13
88,12,151,20
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
89,14,157,13
27,15,49,9
37,15,76,22
54,15,99,6
73,15,130,25
29,16,61,40
7,17,12,183
8,18,14,52
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
39,20,78,5
86,20,146,14
25,21,45,33
77,21,135,26
66,22,122,35
20,23,36,7
26,23,47,28
38,23,78,21
53,23,99,21
92,23,158,3
96,23,164,29
11,24,17,36
63,24,117,38
99,24,166,39
