Ship,Berth,MooringTime,HandlingTime
13,0,22,9
24,0,44,10
32,0,67,11
45,0,92,6
56,0,103,22
74,0,130,17
96,0,164,29
17,1,29,12
22,1,43,5
36,1,73,14
43,1,88,18
65,1,121,10
93,1,158,33
8,2,14,52
38,2,78,21
55,2,100,19
68,2,124,2
79,2,137,13
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
19,4,32,8
31,4,65,12
47,4,94,17
62,4,117,51
49,5,94,50
9,6,16,26
39,6,78,5
50,6,94,16
66,6,122,35
6,7,8,17
26,7,47,28
44,7,89,14
88,7,151,20
23,8,44,38
5,9,6,8
21,9,39,9
30,9,64,11
54,9,99,6
58,9,111,18
76,9,133,2
82,9,138,4
92,9,158,3
95,9,163,38
18,10,31,19
48,10,94,13
99,10,166,39
11,11,17,36
83,11,139,25
27,12,49,9
35,12,68,45
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
4,14,5,9
14,14,24,25
28,14,51,18
40,14,81,16
69,14,125,5
78,14,135,6
85,14,143,14
89,14,157,13
37,15,76,22
51,15,98,10
73,15,130,25
29,16,61,40
60,16,116,35
7,17,12,183
1,18,2,3
12,18,20,38
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
16,19,27,42
41,19,83,4
46,19,92,22
67,19,123,21
94,19,161,12
25,20,45,33
77,20,135,26
15,21,25,33
84,21,141,15
70,22,126,38
3,23,3,18
20,23,36,7
33,23,67,21
53,23,99,21
71,23,126,12
90,23,157,5
98,23,165,6
10,24,17,19
34,24,68,22
63,24,117,38
