Ship,Berth,MooringTime,HandlingTime
3,0,3,18
18,0,31,19
30,0,64,11
45,0,92,6
54,0,99,6
74,0,130,17
94,0,161,12
8,1,14,52
32,1,67,11
43,1,88,18
93,1,158,33
1,2,2,3
4,2,5,9
12,2,20,38
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
31,4,65,12
44,4,89,14
62,4,117,51
66,5,122,35
9,6,16,26
29,6,61,40
26,7,47,28
39,7,78,5
50,7,94,16
73,7,130,25
49,8,94,50
13,9,22,9
19,9,32,8
24,9,44,10
56,9,103,22
76,9,133,2
79,9,137,13
90,9,157,5
96,9,164,29
35,10,68,45
63,10,117,38
11,11,17,36
34,11,68,22
83,11,139,25
6,12,8,17
20,12,36,7
27,12,49,9
51,12,98,10
61,12,116,20
84,12,141,15
57,13,108,3
14,14,24,25
40,14,81,16
52,14,98,3
58,14,111,18
80,14,137,9
87,14,149,36
21,15,39,9
38,15,78,21
55,15,100,19
88,15,151,20
15,16,25,33
86,16,146,14
7,17,12,183
10,18,17,19
23,18,44,38
42,18,84,28
69,18,125,5
78,18,135,6
95,18,163,38
0,19,1,9
16,19,27,42
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
37,20,76,22
60,20,116,35
25,21,45,33
77,21,135,26
70,22,126,38
17,23,29,12
22,23,43,5
28,23,51,18
36,23,73,14
53,23,99,21
65,23,121,10
92,23,158,3
98,23,165,6
48,24,94,13
59,24,116,11
85,24,143,14
99,24,166,39
