Ship,Berth,MooringTime,HandlingTime
18,0,31,19
42,0,84,28
74,0,130,17
93,0,158,33
22,1,43,5
32,1,67,11
51,1,98,10
63,1,117,38
96,1,164,29
16,2,27,42
34,2,69,22
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
20,4,36,7
62,4,117,51
49,5,94,50
26,6,47,28
37,6,76,22
60,6,116,35
17,7,29,12
27,7,49,9
39,7,78,5
44,7,89,14
61,7,116,20
84,7,141,15
92,7,158,3
70,8,126,38
3,9,3,18
13,9,22,9
19,9,32,8
24,9,44,10
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
76,9,133,2
90,9,157,5
98,9,165,6
12,10,20,38
35,10,68,45
83,11,139,25
99,11,166,39
6,12,8,17
21,12,39,9
31,12,65,12
43,12,88,18
88,12,151,20
52,13,98,5
57,13,108,3
1,14,2,3
4,14,5,9
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
89,14,157,13
9,15,16,26
36,15,73,14
50,15,94,16
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
8,18,14,52
41,18,83,4
47,18,94,17
69,18,125,5
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
46,19,92,22
67,19,123,21
91,19,157,21
25,20,45,33
56,20,103,22
15,21,25,33
77,21,135,26
66,22,122,35
11,23,17,36
38,23,78,21
53,23,99,21
65,23,121,10
79,23,137,13
33,24,67,21
59,24,116,11
85,24,143,14
95,24,163,38
