Ship,Berth,MooringTime,HandlingTime
13,0,22,9
18,0,31,19
54,0,99,6
59,0,116,11
74,0,130,17
90,0,157,5
98,0,165,6
11,1,17,36
43,1,88,18
93,1,158,33
0,2,1,9
12,2,20,38
41,2,83,4
47,2,94,17
71,2,126,12
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
19,4,32,8
31,4,65,12
44,4,89,14
56,4,103,22
87,4,149,36
49,5,94,50
15,6,25,33
66,6,122,35
6,7,8,17
21,7,39,9
39,7,78,5
42,7,84,28
84,7,141,15
23,8,44,38
70,8,126,38
5,9,6,8
20,9,36,7
22,9,43,5
30,9,64,11
45,9,92,6
65,9,121,10
82,9,138,4
92,9,158,3
96,9,164,29
35,10,68,45
63,10,117,38
16,11,27,42
83,11,139,25
27,12,49,9
36,12,73,14
50,12,94,16
61,12,116,20
88,12,151,20
57,13,108,3
3,14,3,18
14,14,24,25
55,14,100,19
68,14,124,2
78,14,135,6
85,14,143,14
89,14,157,13
9,15,16,26
37,15,76,22
73,15,130,25
26,16,47,28
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
8,18,14,52
40,18,81,16
52,18,98,3
69,18,125,5
80,18,137,9
91,18,157,21
10,19,17,19
28,19,51,18
34,19,69,22
46,19,92,22
67,19,123,21
94,19,161,12
29,20,61,40
86,20,146,14
25,21,45,33
51,21,98,10
77,21,135,26
62,22,117,51
17,23,29,12
24,23,44,10
32,23,67,11
38,23,78,21
53,23,99,21
76,23,133,2
33,24,67,21
48,24,94,13
58,24,111,18
79,24,137,13
99,24,166,39
