Ship,Berth,MooringTime,HandlingTime
18,0,31,19
36,0,73,14
44,0,89,14
56,0,103,22
74,0,130,17
96,0,164,29
8,1,14,52
32,1,67,11
51,1,98,10
3,2,3,18
16,2,27,42
33,2,69,21
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
47,4,94,17
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
61,7,116,20
84,7,141,15
93,7,158,33
70,8,126,38
13,9,22,9
19,9,32,8
22,9,43,5
30,9,64,11
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
79,9,137,13
90,9,157,5
35,10,68,45
63,10,117,38
83,11,139,25
99,11,166,39
6,12,8,17
20,12,36,7
27,12,49,9
31,12,65,12
50,12,94,16
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
89,14,157,13
9,15,16,26
34,15,68,22
73,15,130,25
24,16,44,10
29,16,61,40
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
37,20,76,22
77,20,135,26
25,21,45,33
39,21,78,5
86,21,146,14
66,22,122,35
5,23,6,8
17,23,29,12
26,23,47,28
45,23,92,6
53,23,99,21
65,23,121,10
92,23,158,3
98,23,165,6
12,24,20,38
43,24,88,18
95,24,163,38
