Ship,Berth,MooringTime,HandlingTime
13,0,22,9
19,0,32,8
22,0,43,5
30,0,64,11
40,0,81,16
59,0,116,11
74,0,130,17
90,0,157,5
98,0,165,6
16,1,27,42
43,1,88,18
93,1,158,33
0,2,1,9
17,2,29,12
28,2,51,18
41,2,83,4
47,2,94,17
68,2,124,2
71,2,126,12
79,2,138,13
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
44,4,89,14
56,4,103,22
87,4,149,36
70,5,126,38
9,6,16,26
37,6,76,22
66,6,122,35
27,7,49,9
61,7,116,20
86,7,146,14
95,7,163,38
49,8,94,50
5,9,6,8
20,9,36,7
24,9,44,10
32,9,67,11
45,9,92,6
54,9,99,6
65,9,121,10
76,9,133,2
82,9,138,4
92,9,158,3
96,9,164,29
35,10,68,45
63,10,117,38
11,11,17,36
83,11,139,25
6,12,8,17
21,12,39,9
26,12,48,28
39,12,78,5
50,12,94,16
84,12,141,15
52,13,98,5
57,13,108,3
3,14,3,18
42,14,84,28
58,14,112,18
78,14,135,6
85,14,143,14
14,15,24,25
36,15,73,14
48,15,94,13
73,15,130,25
15,16,25,33
60,16,116,35
7,17,12,183
4,18,5,9
10,18,17,19
23,18,44,38
55,18,100,19
69,18,125,5
80,18,137,9
91,18,157,21
1,19,2,3
12,19,20,38
34,19,68,22
46,19,92,22
67,19,123,21
94,19,161,12
29,20,61,40
88,20,151,20
25,21,45,33
51,21,98,10
77,21,135,26
62,22,117,51
8,23,14,52
33,23,67,21
53,23,99,21
18,24,31,19
38,24,78,21
99,24,166,39
