Ship,Berth,MooringTime,HandlingTime
3,0,3,18
13,0,22,9
24,0,44,10
32,0,67,11
54,0,99,6
59,0,116,11
74,0,130,17
90,0,157,5
98,0,165,6
19,1,32,8
36,1,73,14
43,1,88,18
93,1,158,33
17,2,29,12
34,2,68,22
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
22,4,43,5
31,4,65,12
56,4,103,22
87,4,149,36
49,5,94,50
9,6,16,26
26,6,47,28
66,6,122,35
16,7,27,42
44,7,89,14
86,7,146,14
70,8,126,38
5,9,6,8
21,9,39,9
30,9,64,11
38,9,78,21
65,9,121,10
76,9,133,2
92,9,158,3
96,9,164,29
35,10,68,45
63,10,117,38
11,11,17,36
83,11,139,25
6,12,8,17
27,12,49,9
39,12,78,5
50,12,94,16
61,12,116,20
84,12,141,15
52,13,98,5
57,13,108,3
23,14,44,38
42,14,84,28
58,14,112,18
78,14,135,6
85,14,143,14
89,14,157,13
14,15,24,25
37,15,76,22
51,15,98,10
73,15,130,25
15,16,25,33
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
28,18,51,18
40,18,81,16
55,18,100,19
69,18,125,5
80,18,137,9
94,18,161,12
0,19,1,9
12,19,20,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
29,20,61,40
88,20,151,20
25,21,45,33
77,21,135,26
62,22,117,51
8,23,14,52
33,23,67,21
45,23,92,6
53,23,99,21
18,24,31,19
48,24,94,13
79,24,137,13
99,24,166,39
