Ship,Berth,MooringTime,HandlingTime
1,0,2,3
18,0,31,19
36,0,73,14
47,0,94,17
74,0,130,17
93,0,158,33
17,1,29,12
32,1,67,11
56,1,103,22
79,1,137,13
96,1,164,29
4,2,5,9
16,2,27,42
34,2,69,22
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
26,4,47,28
51,4,98,10
62,4,117,51
49,5,94,50
37,6,76,22
60,6,116,35
21,7,39,9
27,7,49,9
44,7,89,14
61,7,116,20
84,7,141,15
70,8,126,38
3,9,3,18
13,9,22,9
19,9,32,8
24,9,44,10
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
78,9,135,6
90,9,157,5
98,9,165,6
12,10,20,38
35,10,68,45
83,11,139,25
99,11,166,39
9,12,16,26
31,12,65,12
39,12,78,5
43,12,88,18
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
85,14,143,14
91,14,157,21
6,15,8,17
22,15,43,5
50,15,94,16
73,15,130,25
92,15,158,3
29,16,61,40
7,17,12,183
8,18,14,52
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
25,20,45,33
86,20,146,14
15,21,25,33
77,21,135,26
66,22,122,35
5,23,6,8
11,23,17,36
38,23,78,21
53,23,99,21
65,23,121,10
76,23,133,2
33,24,67,21
63,24,117,38
95,24,163,38
