Ship,Berth,MooringTime,HandlingTime
4,0,5,9
18,0,31,19
36,0,73,14
44,0,89,14
74,0,130,17
93,0,158,33
11,1,17,36
56,1,103,22
83,1,139,25
98,1,165,6
1,2,2,3
12,2,20,38
34,2,68,22
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
17,4,29,12
22,4,43,5
51,4,98,10
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
21,7,39,9
32,7,67,11
48,7,94,13
61,7,116,20
84,7,141,15
70,8,126,38
5,9,6,8
13,9,22,9
19,9,32,8
24,9,44,10
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
92,9,158,3
95,9,163,38
35,10,68,45
99,10,166,39
16,11,27,42
79,11,137,13
6,12,8,17
27,12,49,9
31,12,65,12
39,12,78,5
50,12,94,16
88,12,151,20
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
9,15,16,26
37,15,76,22
69,15,125,5
73,15,130,25
29,16,61,40
7,17,12,183
8,18,14,52
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
25,20,45,33
86,20,146,14
65,21,121,10
77,21,135,26
66,22,122,35
20,23,36,7
26,23,47,28
38,23,78,21
53,23,99,21
76,23,133,2
90,23,157,5
96,23,164,29
33,24,67,21
43,24,88,18
63,24,117,38
89,24,157,13
