Ship,Berth,MooringTime,HandlingTime
20,0,36,7
24,0,44,10
36,0,73,14
45,0,92,6
56,0,103,22
74,0,130,17
91,0,157,21
8,1,14,52
32,1,67,11
44,1,89,14
98,1,165,6
4,2,5,9
12,2,20,38
34,2,68,22
52,2,98,3
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
48,4,94,13
62,4,117,51
49,5,94,50
18,6,31,19
37,6,76,22
60,6,116,35
6,7,8,17
50,7,94,16
61,7,116,20
84,7,141,15
92,7,158,3
70,8,126,38
5,9,6,8
13,9,22,9
19,9,32,8
26,9,47,28
38,9,78,21
54,9,99,6
58,9,111,18
90,9,157,5
35,10,68,45
83,10,139,25
16,11,27,42
99,11,166,39
9,12,16,26
22,12,43,5
27,12,49,9
39,12,78,5
42,12,84,28
86,12,146,14
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
51,15,98,10
73,15,130,25
93,15,158,33
29,16,61,40
88,16,151,20
7,17,12,183
1,18,2,3
11,18,17,36
47,18,94,17
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
17,19,29,12
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
25,20,45,33
15,21,25,33
77,21,135,26
66,22,122,35
10,23,17,19
21,23,39,9
30,23,64,11
53,23,99,21
65,23,121,10
76,23,133,2
79,23,137,13
96,23,164,29
33,24,67,21
43,24,88,18
63,24,117,38
95,24,163,38
