Ship,Berth,MooringTime,HandlingTime
20,0,36,7
24,0,44,10
36,0,73,14
56,0,103,22
74,0,130,17
91,0,157,21
8,1,14,52
96,1,164,29
3,2,3,18
16,2,27,42
33,2,69,21
47,2,94,17
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
30,4,64,11
51,4,98,10
62,4,117,51
49,5,94,50
18,6,31,19
37,6,76,22
60,6,116,35
6,7,8,17
39,7,78,5
44,7,89,14
84,7,141,15
93,7,158,33
25,8,45,33
13,9,22,9
19,9,32,8
26,9,47,28
38,9,78,21
54,9,99,6
58,9,111,18
90,9,157,5
35,10,68,45
63,10,117,38
83,11,139,25
99,11,166,39
27,12,49,9
31,12,65,12
42,12,84,28
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
68,14,124,2
78,14,135,6
85,14,143,14
9,15,16,26
50,15,94,16
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
34,18,68,22
48,18,94,13
69,18,125,5
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
66,20,122,35
15,21,25,33
77,21,135,26
70,22,126,38
5,23,6,8
17,23,29,12
22,23,43,5
32,23,67,11
45,23,92,6
53,23,99,21
65,23,121,10
76,23,133,2
79,23,137,13
92,23,158,3
98,23,165,6
12,24,20,38
43,24,88,18
59,24,116,11
95,24,163,38
