Ship,Berth,MooringTime,HandlingTime
20,0,36,7
36,0,73,14
44,0,89,14
56,0,103,22
74,0,130,17
91,0,157,21
8,1,14,52
51,1,98,10
96,1,164,29
3,2,3,18
16,2,27,42
34,2,69,22
48,2,94,13
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
47,4,94,17
62,4,117,51
49,5,94,50
9,6,16,26
60,6,116,35
32,7,67,11
50,7,94,16
61,7,116,20
88,7,151,20
70,8,126,38
13,9,22,9
19,9,32,8
22,9,43,5
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
76,9,133,2
90,9,157,5
95,9,163,38
35,10,68,45
83,10,139,25
12,11,20,38
99,11,166,39
27,12,49,9
39,12,78,5
42,12,84,28
93,12,158,33
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
6,15,8,17
24,15,44,10
37,15,76,22
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
38,18,78,21
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
25,20,45,33
84,20,141,15
15,21,25,33
77,21,135,26
66,22,122,35
5,23,6,8
17,23,29,12
26,23,47,28
53,23,99,21
65,23,121,10
79,23,137,13
92,23,158,3
98,23,165,6
18,24,31,19
33,24,67,21
43,24,88,18
63,24,117,38
