Ship,Berth,MooringTime,HandlingTime
13,0,22,9
20,0,36,7
24,0,44,10
36,0,73,14
45,0,92,6
56,0,103,22
74,0,130,17
8,1,14,52
32,1,67,11
93,1,158,33
3,2,3,18
18,2,31,19
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
42,4,84,28
62,4,117,51
49,5,94,50
9,6,16,26
66,6,122,35
26,7,47,28
39,7,78,5
44,7,89,14
84,7,141,15
23,8,44,38
19,9,32,8
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
85,9,143,14
90,9,157,5
96,9,164,29
35,10,68,45
63,10,117,38
83,11,139,25
99,11,166,39
6,12,8,17
27,12,49,9
31,12,65,12
50,12,94,16
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
91,14,157,21
12,15,20,38
37,15,76,22
51,15,98,10
73,15,130,25
15,16,25,33
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
34,18,68,22
48,18,94,13
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
16,19,27,42
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
29,20,61,40
88,20,151,20
25,21,45,33
77,21,135,26
70,22,126,38
5,23,6,8
17,23,29,12
22,23,43,5
30,23,64,11
53,23,99,21
65,23,121,10
79,23,137,13
92,23,158,3
98,23,165,6
11,24,17,36
43,24,88,18
95,24,163,38
