Ship,Berth,MooringTime,HandlingTime
18,0,31,19
34,0,68,22
56,0,103,22
74,0,130,17
93,0,158,33
8,1,14,52
43,1,88,18
96,1,164,29
4,2,5,9
16,2,27,42
38,2,78,21
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
21,4,39,9
44,4,89,14
62,4,117,51
49,5,94,50
9,6,16,26
37,6,76,22
60,6,116,35
26,7,47,28
45,7,92,6
61,7,116,20
88,7,151,20
25,8,45,33
13,9,22,9
19,9,32,8
24,9,44,10
30,9,64,11
54,9,99,6
58,9,111,18
90,9,157,5
95,9,163,38
12,10,20,38
48,10,94,13
83,10,139,25
79,11,137,13
99,11,166,39
35,12,68,45
73,12,130,25
52,13,98,5
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
6,15,8,17
27,15,49,9
32,15,67,11
39,15,78,5
50,15,94,16
84,15,141,15
29,16,61,40
66,16,122,35
7,17,12,183
1,18,2,3
11,18,17,36
42,18,84,28
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
31,20,65,12
51,20,98,10
86,20,146,14
15,21,25,33
77,21,135,26
70,22,126,38
3,23,3,18
20,23,36,7
22,23,43,5
36,23,73,14
53,23,99,21
65,23,121,10
76,23,133,2
92,23,158,3
98,23,165,6
17,24,29,12
33,24,67,21
47,24,94,17
63,24,117,38
91,24,157,21
