Ship,Berth,MooringTime,HandlingTime
13,0,22,9
36,0,73,14
56,0,103,22
74,0,130,17
93,0,158,33
19,1,32,8
22,1,43,5
32,1,67,11
48,1,94,13
65,1,121,10
83,1,139,25
98,1,165,6
1,2,2,3
8,2,14,52
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
5,4,6,8
11,4,17,36
30,4,64,11
44,4,89,14
67,4,123,21
90,4,157,5
49,5,94,50
15,6,25,33
29,6,61,40
86,6,146,14
6,7,8,17
26,7,47,28
61,7,116,20
84,7,141,15
70,8,126,38
3,9,3,18
21,9,39,9
45,9,92,6
54,9,99,6
58,9,111,18
79,9,137,13
95,9,163,38
18,10,31,19
35,10,68,45
69,10,125,5
16,11,27,42
42,11,84,28
9,12,16,26
31,12,65,12
39,12,78,5
50,12,94,16
88,12,151,20
57,13,108,3
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
89,14,157,13
27,15,49,9
37,15,76,22
51,15,98,10
73,15,130,25
60,16,116,35
7,17,12,183
0,18,1,9
12,18,20,38
34,18,68,22
52,18,98,3
59,18,116,11
87,18,149,36
4,19,5,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
80,19,137,9
91,19,157,21
62,20,117,51
25,21,45,33
77,21,135,26
66,22,122,35
20,23,36,7
24,23,44,10
38,23,78,21
53,23,99,21
76,23,133,2
92,23,158,3
96,23,164,29
17,24,29,12
43,24,88,18
63,24,117,38
99,24,166,39
