Ship,Berth,MooringTime,HandlingTime
13,0,22,9
18,0,31,19
30,0,64,11
44,0,89,14
56,0,103,22
74,0,130,17
92,0,158,3
8,1,14,52
51,1,98,10
93,1,158,33
0,2,1,9
16,2,27,42
41,2,83,4
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
42,4,84,28
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
21,7,39,9
32,7,67,11
45,7,92,6
61,7,116,20
88,7,151,20
70,8,126,38
19,9,32,8
24,9,44,10
36,9,73,14
54,9,99,6
58,9,111,18
76,9,133,2
79,9,137,13
90,9,157,5
95,9,163,38
35,10,68,45
63,10,117,38
12,11,20,38
83,11,139,25
6,12,8,17
22,12,43,5
39,12,78,5
50,12,94,16
84,12,141,15
96,12,164,29
57,13,108,3
3,14,3,18
17,14,29,12
28,14,51,18
40,14,81,16
52,14,98,3
69,14,125,5
78,14,135,6
85,14,143,14
91,14,157,21
14,15,24,25
27,15,49,9
73,15,130,25
29,16,61,40
86,16,146,14
7,17,12,183
11,18,17,36
34,18,68,22
55,18,100,19
80,18,137,9
87,18,149,36
1,19,2,3
4,19,5,9
10,19,17,19
23,19,44,38
46,19,92,22
67,19,123,21
94,19,161,12
37,20,76,22
66,20,122,35
25,21,45,33
48,21,94,13
77,21,135,26
9,22,16,26
5,23,6,8
20,23,36,7
26,23,47,28
38,23,78,21
53,23,99,21
65,23,121,10
98,23,165,6
33,24,67,21
43,24,88,18
59,24,116,11
99,24,166,39
