Ship,Berth,MooringTime,HandlingTime
10,0,17,19
20,0,36,7
22,0,43,5
40,0,81,16
56,0,103,22
74,0,130,17
90,0,157,5
98,0,165,6
19,1,32,8
24,1,44,10
32,1,67,11
43,1,88,18
65,1,121,10
83,1,139,25
4,2,5,9
12,2,20,38
34,2,68,22
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
18,4,31,19
31,4,65,12
48,4,94,13
62,4,117,51
49,5,94,50
9,6,16,26
60,6,116,35
27,7,49,9
44,7,89,14
86,7,146,14
95,7,163,38
70,8,126,38
5,9,6,8
13,9,22,9
21,9,39,9
30,9,64,11
45,9,92,6
54,9,99,6
58,9,111,18
79,9,137,13
92,9,158,3
35,10,68,45
63,10,117,38
16,11,27,42
87,11,149,36
6,12,8,17
36,12,73,14
50,12,94,16
61,12,116,20
84,12,141,15
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
42,14,84,28
78,14,135,6
85,14,143,14
39,15,78,5
73,15,130,25
93,15,158,33
15,16,25,33
29,16,61,40
7,17,12,183
1,18,2,3
8,18,14,52
33,18,67,21
55,18,100,19
69,18,125,5
80,18,137,9
94,18,161,12
0,19,1,9
17,19,29,12
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
91,19,157,21
25,20,45,33
88,20,151,20
37,21,76,22
51,21,98,10
77,21,135,26
66,22,122,35
26,23,47,28
38,23,78,21
53,23,99,21
76,23,133,2
96,23,164,29
11,24,17,36
59,24,116,11
99,24,166,39
