Ship,Berth,MooringTime,HandlingTime
19,0,32,8
26,0,47,28
44,0,89,14
56,0,103,22
74,0,130,17
90,0,157,5
98,0,165,6
24,1,44,10
32,1,67,11
43,1,88,18
65,1,121,10
93,1,158,33
3,2,3,18
17,2,29,12
28,2,51,18
41,2,83,4
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
22,4,43,5
31,4,65,12
48,4,94,13
62,4,117,51
70,5,126,38
9,6,16,26
37,6,76,22
66,6,122,35
21,7,39,9
39,7,78,5
84,7,141,15
95,7,163,38
49,8,94,50
5,9,6,8
13,9,22,9
20,9,36,7
30,9,64,11
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
96,9,164,29
35,10,68,45
63,10,117,38
11,11,17,36
83,11,139,25
6,12,8,17
27,12,49,9
50,12,94,16
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
23,14,44,38
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
94,14,161,12
14,15,24,25
36,15,73,14
51,15,98,10
73,15,130,25
15,16,25,33
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
42,18,84,28
59,18,116,11
80,18,137,9
91,18,157,21
0,19,1,9
12,19,20,38
34,19,68,22
46,19,92,22
67,19,123,21
89,19,157,13
29,20,61,40
88,20,151,20
25,21,45,33
77,21,135,26
16,22,27,42
8,23,14,52
33,23,67,21
45,23,92,6
53,23,99,21
92,23,158,3
18,24,31,19
40,24,81,16
79,24,137,13
99,24,166,39
