Ship,Berth,MooringTime,HandlingTime
18,0,31,19
36,0,73,14
45,0,92,6
56,0,103,22
74,0,130,17
91,0,157,21
8,1,14,52
44,1,89,14
83,1,139,25
98,1,165,6
1,2,2,3
12,2,20,38
34,2,68,22
55,2,100,19
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
21,4,39,9
31,4,65,12
48,4,94,13
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
6,7,8,17
20,7,36,7
26,7,47,28
50,7,94,16
84,7,141,15
37,8,76,22
70,8,126,38
4,9,5,9
13,9,22,9
19,9,32,8
24,9,44,10
38,9,78,21
54,9,99,6
58,9,111,18
76,9,133,2
79,9,137,13
90,9,157,5
35,10,68,45
99,10,166,39
16,11,27,42
9,12,16,26
27,12,49,9
39,12,78,5
42,12,84,28
61,12,116,20
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
52,14,98,3
69,14,125,5
78,14,135,6
85,14,143,14
32,15,67,11
73,15,130,25
93,15,158,33
29,16,61,40
86,16,146,14
7,17,12,183
11,18,17,36
33,18,67,21
47,18,94,17
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
51,20,98,10
88,20,151,20
25,21,45,33
77,21,135,26
66,22,122,35
5,23,6,8
17,23,29,12
22,23,43,5
30,23,64,11
53,23,99,21
65,23,121,10
92,23,158,3
96,23,164,29
43,24,88,18
63,24,117,38
95,24,163,38
