Ship,Berth,MooringTime,HandlingTime
18,0,31,19
36,0,73,14
45,0,92,6
56,0,103,22
74,0,130,17
91,0,157,21
8,1,14,52
32,1,67,11
44,1,89,14
65,1,121,10
98,1,165,6
4,2,5,9
12,2,20,38
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
31,4,65,12
62,4,117,51
49,5,94,50
37,6,76,22
51,6,98,10
60,6,116,35
6,7,8,17
39,7,78,5
61,7,116,20
93,7,158,33
70,8,126,38
13,9,22,9
21,9,39,9
26,9,48,28
38,9,78,21
54,9,99,6
58,9,111,18
90,9,157,5
35,10,68,45
69,10,125,5
99,10,166,39
16,11,27,42
83,11,139,25
9,12,16,26
27,12,49,9
42,12,84,28
88,12,151,20
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
28,14,51,18
40,14,81,16
55,14,100,19
78,14,135,6
85,14,143,14
19,15,32,8
24,15,44,10
50,15,94,16
73,15,130,25
29,16,61,40
84,16,141,15
7,17,12,183
1,18,2,3
11,18,17,36
34,18,68,22
48,18,94,13
59,18,116,11
80,18,137,9
87,18,149,36
0,19,1,9
10,19,17,19
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
25,20,45,33
86,20,146,14
15,21,25,33
77,21,135,26
66,22,122,35
5,23,6,8
17,23,29,12
22,23,43,5
30,23,64,11
53,23,99,21
76,23,133,2
79,23,137,13
92,23,158,3
96,23,164,29
43,24,88,18
63,24,117,38
95,24,163,38
