Ship,Berth,MooringTime,HandlingTime
16,0,27,42
36,0,73,14
55,0,100,19
65,0,121,10
76,0,133,2
82,0,138,4
90,0,157,5
13,1,22,9
22,1,43,5
48,1,94,13
58,1,111,18
74,1,130,17
96,1,164,29
0,2,1,9
12,2,20,38
34,2,68,22
47,2,94,17
68,2,124,2
71,2,126,12
79,2,138,13
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
31,4,65,12
44,4,89,14
62,4,117,51
49,5,94,50
15,6,25,33
60,6,116,35
21,7,39,9
39,7,78,5
50,7,94,16
61,7,116,20
86,7,146,14
70,8,126,38
5,9,6,8
19,9,32,8
24,9,44,10
32,9,67,11
56,9,103,22
92,9,158,3
95,9,163,38
35,10,68,45
83,10,139,25
11,11,17,36
99,11,166,39
6,12,8,17
27,12,49,9
30,12,64,11
37,12,76,22
54,12,99,6
73,12,130,25
57,13,108,3
3,14,3,18
14,14,24,25
42,14,84,28
69,14,125,5
78,14,135,6
85,14,143,14
91,14,157,21
20,15,36,7
26,15,47,28
84,15,141,15
93,15,158,33
29,16,61,40
88,16,151,20
7,17,12,183
4,18,5,9
10,18,17,19
28,18,51,18
40,18,81,16
52,18,98,3
59,18,116,11
80,18,137,9
87,18,149,36
1,19,2,3
17,19,29,12
23,19,44,38
41,19,83,4
46,19,92,22
67,19,123,21
89,19,157,13
9,20,16,26
43,20,88,18
25,21,45,33
77,21,135,26
51,22,98,10
66,22,122,35
8,23,14,52
33,23,67,21
45,23,92,6
53,23,99,21
98,23,165,6
18,24,31,19
38,24,78,21
63,24,117,38
