Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
12,2,41,19
34,2,102,40
3,3,11,12
20,3,68,16
44,3,117,44
10,4,40,15
18,4,64,47
39,5,111,12
47,5,124,19
59,5,165,16
13,6,49,10
23,6,72,49
15,7,63,6
21,7,69,30
25,7,99,12
4,8,14,12
24,8,81,20
43,8,116,6
54,8,155,37
40,9,111,13
51,9,140,44
2,10,10,15
17,10,64,5
37,10,106,25
58,10,163,7
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
38,12,110,6
45,12,119,14
53,12,153,35
5,13,24,8
14,13,53,34
35,13,103,4
46,13,124,10
6,14,26,31
22,14,72,12
48,14,125,8
27,15,88,51
42,15,139,36
1,16,7,8
8,16,33,12
33,16,102,20
57,16,163,8
31,17,97,21
28,17,118,32
9,18,36,17
16,18,64,2
26,18,87,13
49,18,128,10
52,18,142,35
11,19,40,22
32,19,100,35
