Ship,Berth,MooringTime,HandlingTime
7,0,31,43
47,0,124,19
29,1,95,43
24,2,81,20
35,2,103,4
55,2,158,42
10,3,40,15
22,3,72,12
25,3,85,12
39,3,111,12
49,3,128,10
18,4,64,47
3,5,11,12
13,5,49,10
33,5,102,20
48,5,125,8
11,6,40,22
20,6,68,16
34,6,102,40
21,7,68,30
40,7,111,13
12,8,41,19
44,8,117,44
4,9,14,12
45,9,119,14
52,9,142,35
6,10,26,31
15,10,63,6
36,10,103,8
43,10,116,6
58,10,163,7
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
57,11,163,8
8,12,33,12
37,12,106,25
59,12,165,16
2,13,10,15
14,13,53,34
38,13,110,6
53,13,153,35
1,14,7,8
32,14,100,35
27,15,88,51
42,15,139,36
23,16,72,49
51,16,140,44
31,17,97,21
46,17,124,10
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
54,18,155,37
28,19,94,32
