Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
51,2,140,44
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
39,3,111,12
57,3,163,8
12,4,41,19
18,4,64,47
44,4,117,44
56,4,161,5
33,5,102,20
11,6,40,22
20,6,68,16
34,6,102,40
21,7,68,30
38,7,110,6
23,8,72,49
52,8,142,35
24,9,81,20
48,9,125,8
6,10,26,31
36,10,103,8
47,10,124,19
0,11,2,6
16,11,64,2
15,11,66,6
30,11,97,8
35,11,105,4
41,11,113,4
55,11,158,42
4,12,14,12
8,12,33,12
37,12,106,25
58,12,163,7
2,13,10,15
14,13,53,34
43,13,116,6
46,13,124,10
50,13,138,12
53,13,153,35
32,14,100,35
27,15,88,51
42,15,139,36
59,16,165,16
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
13,18,53,10
17,18,64,5
19,18,69,8
26,18,87,13
40,18,111,13
45,18,124,14
49,18,138,10
54,18,155,37
28,19,94,32
