Ship,Berth,MooringTime,HandlingTime
7,0,31,43
33,0,102,20
29,1,95,43
24,2,81,20
48,2,125,8
51,2,140,44
3,3,11,12
10,3,40,15
22,3,72,12
45,3,119,14
18,4,64,47
40,4,111,13
46,5,124,10
52,5,142,35
4,6,14,12
34,6,102,40
12,7,41,19
21,7,68,30
11,8,40,22
23,8,72,49
38,9,110,6
44,9,117,44
6,10,26,31
37,10,106,25
58,10,163,7
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
55,11,158,42
8,12,33,12
13,12,49,10
47,12,124,19
57,12,163,8
2,13,10,15
43,13,116,6
49,13,128,10
53,13,153,35
20,14,68,16
32,14,100,35
27,15,88,51
42,15,139,36
59,15,175,16
16,16,64,2
25,16,85,12
36,16,103,8
39,16,111,12
50,16,138,12
56,16,158,5
9,17,36,17
31,17,97,21
1,18,7,8
5,18,24,8
17,18,66,5
26,18,87,13
35,18,103,4
54,18,155,37
14,19,53,34
28,19,94,32
