Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
23,2,72,49
45,2,121,14
3,3,11,12
17,3,64,5
25,3,85,12
53,3,153,35
11,4,40,22
51,4,140,44
8,5,33,12
15,5,63,6
33,5,102,20
58,5,163,7
2,6,10,15
4,6,25,12
18,6,64,47
10,7,40,15
21,7,68,30
40,7,111,13
12,8,41,19
19,8,68,8
24,8,81,20
38,8,110,6
46,8,124,10
30,9,97,8
44,9,117,44
6,10,26,31
39,10,111,12
59,10,165,16
0,11,2,6
16,11,64,2
35,11,103,4
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
34,12,102,40
47,12,142,19
20,13,68,16
43,13,116,6
48,13,125,8
52,13,142,35
13,14,49,10
32,14,100,35
57,14,163,8
27,15,88,51
42,15,139,36
26,16,87,13
36,16,103,8
37,16,111,25
22,17,72,12
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
49,18,128,10
54,18,155,37
14,19,53,34
28,19,94,32
