Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
24,2,81,20
44,2,117,44
3,3,11,12
4,3,23,12
22,3,72,12
25,3,85,12
39,3,111,12
58,3,163,7
12,4,41,19
18,4,64,47
10,5,40,15
33,5,102,20
46,5,124,10
20,6,68,16
34,6,102,40
52,6,142,35
21,7,68,30
48,7,125,8
2,8,10,15
51,8,140,44
23,9,72,49
6,10,26,31
36,10,103,8
57,10,163,8
0,11,2,6
15,11,63,6
30,11,97,8
35,11,105,4
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
37,12,106,25
59,12,165,16
14,13,53,34
38,13,110,6
53,13,153,35
32,14,100,35
56,14,158,5
27,15,88,51
42,15,139,36
11,16,40,22
40,16,111,13
31,17,97,21
47,17,124,19
1,18,7,8
5,18,24,8
9,18,36,17
13,18,53,10
16,18,64,2
17,18,66,5
19,18,71,8
26,18,87,13
43,18,116,6
45,18,122,14
49,18,136,10
54,18,155,37
28,19,94,32
