Ship,Berth,MooringTime,HandlingTime
7,0,31,43
33,0,102,20
27,1,88,68
51,2,140,44
3,3,11,12
13,3,49,10
15,3,63,6
22,3,72,12
25,3,85,12
46,3,124,10
56,3,158,5
11,4,40,22
18,4,64,47
48,4,125,8
8,5,33,12
20,5,68,16
39,5,111,12
57,5,163,8
14,6,53,34
34,6,102,40
52,6,142,35
2,7,10,15
21,7,68,30
23,8,72,49
53,8,153,35
29,9,95,64
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
35,11,103,4
41,11,113,4
50,11,138,12
55,11,158,42
24,12,81,20
44,12,117,44
4,13,14,12
30,13,97,8
38,13,110,6
43,13,116,6
54,13,155,37
10,14,40,15
32,14,100,35
42,15,116,36
12,16,41,19
36,16,103,8
59,16,165,16
31,17,97,21
47,17,124,19
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
40,18,111,13
45,18,124,14
49,18,138,10
28,19,94,32
58,19,163,7
