Ship,Berth,MooringTime,HandlingTime
7,0,31,43
33,0,102,20
27,1,88,68
12,2,41,19
34,2,102,40
4,3,14,12
20,3,68,16
39,3,111,12
53,3,153,35
9,4,36,17
18,4,64,47
8,5,33,12
44,5,117,44
23,6,72,49
46,6,124,10
21,7,68,30
32,7,100,35
11,8,40,22
51,8,140,44
29,9,95,64
13,10,49,10
15,10,63,6
25,10,85,12
37,10,106,25
58,10,163,7
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
55,11,158,42
24,12,81,20
40,12,111,13
47,12,124,19
56,12,158,5
59,12,165,16
2,13,10,15
5,13,25,8
14,13,53,34
38,13,110,6
57,13,163,8
1,14,7,8
10,14,40,15
52,14,142,35
42,15,116,36
6,16,26,31
36,16,103,8
48,16,125,8
22,17,72,12
31,17,97,21
45,17,119,14
17,18,64,5
26,18,87,13
35,18,103,4
43,18,116,6
49,18,128,10
50,18,138,12
54,18,155,37
3,19,11,12
28,19,94,32
