Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
40,2,111,13
51,2,140,44
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
39,3,111,12
58,3,163,7
12,4,41,19
34,4,102,40
14,5,53,34
33,5,102,20
11,6,40,22
23,6,72,49
21,7,68,30
46,7,124,10
56,7,158,5
18,8,64,47
52,8,142,35
30,9,97,8
44,9,117,44
6,10,26,31
32,10,100,35
0,11,2,6
16,11,64,2
19,11,68,8
35,11,103,4
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
13,12,49,10
37,12,106,25
59,12,165,16
2,13,10,15
20,13,68,16
24,13,84,20
43,13,116,6
49,13,128,10
4,14,14,12
38,14,110,6
48,14,125,8
53,14,153,35
27,15,88,51
42,15,139,36
15,16,63,6
36,16,103,8
47,16,124,19
31,17,97,21
57,17,163,8
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
45,18,119,14
54,18,155,37
28,19,94,32
