Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
24,2,81,20
53,2,153,35
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
52,3,142,35
12,4,41,19
18,4,64,47
44,5,117,44
14,6,53,34
34,6,102,40
21,7,68,30
39,7,111,12
11,8,40,22
51,8,140,44
23,9,72,49
6,10,26,31
33,10,102,20
0,11,2,6
15,11,66,6
19,11,72,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
8,12,33,12
16,12,64,2
37,12,106,25
59,12,165,16
2,13,10,15
4,13,25,12
13,13,49,10
35,13,103,4
38,13,110,6
40,13,116,13
20,14,68,16
32,14,100,35
27,15,88,51
42,15,139,36
26,16,87,13
36,16,103,8
47,16,124,19
58,16,163,7
31,17,97,21
48,17,125,8
57,17,163,8
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
43,18,116,6
45,18,122,14
46,18,136,10
49,18,146,10
54,18,156,37
28,19,94,32
