Ship,Berth,MooringTime,HandlingTime
7,0,31,43
39,0,111,12
29,1,95,43
51,2,140,44
3,3,11,12
22,3,72,12
25,3,85,12
52,3,142,35
58,3,177,7
18,4,64,47
56,4,158,5
24,5,81,20
35,5,103,4
33,5,107,20
14,6,53,34
34,6,102,40
53,6,153,35
21,7,68,30
45,7,119,14
11,8,40,22
44,8,117,44
23,9,72,49
20,10,68,16
37,10,106,25
0,11,2,6
16,11,64,2
15,11,66,6
19,11,72,8
30,11,97,8
50,11,138,12
55,11,158,42
10,12,40,15
38,12,110,6
47,12,124,19
59,12,165,16
2,13,10,15
4,13,25,12
13,13,49,10
43,13,116,6
48,13,125,8
57,13,163,8
12,14,41,19
32,14,100,35
27,15,88,51
42,15,139,36
6,16,26,31
36,16,103,8
40,16,111,13
8,17,33,12
31,17,97,21
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
41,18,113,4
46,18,124,10
49,18,134,10
54,18,155,37
28,19,94,32
