Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
4,2,14,12
24,2,81,20
48,2,125,8
51,2,140,44
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
35,3,103,4
58,3,163,7
12,4,41,19
23,4,72,49
20,5,68,16
33,5,102,20
2,6,10,15
40,6,111,13
46,6,124,10
52,6,142,35
21,7,68,30
49,7,128,10
11,8,40,22
18,8,64,47
38,9,110,6
43,9,116,6
44,9,122,44
6,10,26,31
47,10,124,19
0,11,2,6
16,11,64,2
15,11,66,6
19,11,72,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
55,11,163,42
8,12,33,12
37,12,106,25
53,12,153,35
14,13,53,34
34,13,102,40
32,14,100,35
57,14,163,8
27,15,88,51
42,15,139,36
13,16,49,10
36,16,103,8
39,16,111,12
31,17,97,21
59,17,165,16
1,18,7,8
5,18,24,8
9,18,36,17
17,18,64,5
26,18,87,13
45,18,119,14
54,18,155,37
28,19,94,32
