Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
16,2,64,2
24,2,81,20
44,2,117,44
3,3,11,12
10,3,40,15
22,3,72,12
25,3,85,12
52,3,142,35
12,4,41,19
18,4,64,47
32,5,100,35
34,6,102,40
53,6,153,35
21,7,68,30
35,7,103,4
11,8,40,22
51,8,140,44
23,9,72,49
6,10,26,31
33,10,102,20
58,10,163,7
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
8,12,33,12
37,12,107,25
47,12,132,19
59,12,165,16
2,13,10,15
4,13,25,12
20,13,68,16
38,13,110,6
48,13,125,8
57,13,163,8
14,14,53,34
40,14,111,13
27,15,88,51
42,15,139,36
5,16,24,8
17,16,64,5
36,16,103,8
39,16,111,12
56,16,158,5
31,17,97,21
1,18,7,8
9,18,36,17
13,18,53,10
26,18,87,13
43,18,116,6
45,18,122,14
46,18,136,10
49,18,146,10
54,18,156,37
28,19,94,32
