Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
4,2,14,12
49,2,128,10
53,2,153,35
3,3,11,12
10,3,40,15
19,3,68,8
38,3,110,6
43,3,116,6
46,3,124,10
56,3,158,5
58,3,163,7
12,4,41,19
51,4,140,44
8,5,33,12
13,5,49,10
37,5,106,25
11,6,40,22
18,6,64,47
1,7,7,8
21,7,68,30
45,7,119,14
2,8,10,15
16,8,64,2
23,8,72,49
17,9,64,5
35,9,103,4
44,9,117,44
6,10,26,31
24,10,81,20
39,10,111,12
0,11,2,6
15,11,63,6
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
33,12,102,20
54,12,155,37
14,13,53,34
34,13,102,40
25,14,85,12
32,14,100,35
57,14,163,8
27,15,88,51
42,15,139,36
20,16,68,16
36,16,103,8
47,16,124,19
22,17,72,12
31,17,97,21
48,17,125,8
5,18,24,8
9,18,36,17
26,18,87,13
40,18,111,13
52,18,142,35
28,19,94,32
59,19,165,16
