Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
4,2,14,12
34,2,102,40
10,3,40,15
43,3,116,6
48,3,125,8
53,3,153,35
2,4,10,15
12,4,41,19
20,4,68,16
40,4,111,13
3,5,11,12
44,5,117,44
11,6,40,22
18,6,64,47
21,7,68,30
49,7,128,10
58,7,163,7
26,8,87,13
51,8,140,44
23,9,72,49
57,9,163,8
6,10,26,31
25,10,85,12
33,10,102,20
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
14,12,53,34
37,12,106,25
13,13,49,10
17,13,64,5
24,13,81,20
35,13,103,4
38,13,110,6
45,13,119,14
56,13,158,5
15,14,63,6
22,14,72,12
32,14,100,35
27,15,88,51
42,15,139,36
8,16,33,12
39,16,111,12
47,16,124,19
31,17,97,21
54,17,155,37
1,18,7,8
5,18,24,8
9,18,36,17
46,18,124,10
52,18,142,35
28,19,94,32
59,19,165,16
