Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
4,2,14,12
9,2,36,17
14,2,53,34
10,3,40,15
48,3,125,8
53,3,153,35
1,4,7,8
12,4,41,19
17,4,64,5
38,4,110,6
43,4,116,6
56,4,158,5
57,4,163,8
2,5,10,15
8,5,33,12
37,5,106,25
11,6,40,22
23,6,72,49
21,7,68,30
35,7,103,4
39,7,111,12
45,8,119,14
51,8,140,44
18,9,64,47
49,9,128,10
6,10,26,31
33,10,102,20
58,10,163,7
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
44,12,117,44
59,12,165,16
13,13,49,10
24,13,81,20
34,13,102,40
25,14,85,12
32,14,100,35
27,15,88,51
42,15,139,36
15,16,63,6
22,16,72,12
54,16,155,37
31,17,97,21
47,17,124,19
5,18,24,8
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
3,19,11,12
20,19,68,16
28,19,94,32
