Ship,Berth,MooringTime,HandlingTime
7,0,31,43
37,0,106,25
29,1,95,43
2,2,10,15
34,2,102,40
9,3,36,17
39,3,111,12
53,3,153,35
12,4,41,19
44,4,117,44
3,5,11,12
13,5,49,10
22,5,72,12
26,5,87,13
59,5,165,16
4,6,14,12
23,6,72,49
21,7,68,30
54,7,155,37
18,8,64,47
46,8,124,10
14,9,53,34
45,9,119,14
6,10,26,31
33,10,102,20
58,10,163,7
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
56,11,158,5
57,11,163,8
8,12,33,12
43,12,116,6
55,12,158,42
5,13,24,8
10,13,40,15
17,13,64,5
24,13,81,20
38,13,110,6
48,13,125,8
15,14,63,6
25,14,85,12
32,14,100,35
27,15,88,51
42,15,139,36
11,16,40,22
36,16,103,8
47,16,124,19
31,17,97,21
51,17,140,44
1,18,7,8
35,18,103,4
40,18,111,13
49,18,128,10
52,18,142,35
20,19,68,16
28,19,94,32
