Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
14,2,53,34
38,2,110,6
45,2,119,14
16,3,64,2
20,3,68,16
49,3,128,10
54,3,155,37
12,4,41,19
51,4,140,44
3,5,11,12
8,5,33,12
37,5,106,25
11,6,40,22
44,6,117,44
10,7,40,15
21,7,68,30
18,8,64,47
43,8,116,6
48,8,125,8
13,9,49,10
23,9,72,49
6,10,26,31
24,10,81,20
33,10,102,20
0,11,2,6
15,11,63,6
19,11,69,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
4,12,14,12
25,12,85,12
35,12,103,4
39,12,111,12
47,12,124,19
17,13,64,5
34,13,102,40
53,13,153,35
2,14,10,15
32,14,100,35
58,14,163,7
27,15,88,51
42,15,139,36
22,16,72,12
36,16,103,8
56,16,158,5
59,16,165,16
5,17,24,8
31,17,97,21
1,18,7,8
9,18,36,17
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
28,19,94,32
57,19,163,8
