Ship,Berth,MooringTime,HandlingTime
7,0,31,43
38,0,110,6
29,1,95,43
20,2,68,16
34,2,102,40
10,3,40,15
22,3,72,12
54,3,155,37
4,4,14,12
12,4,41,19
17,4,64,5
40,4,111,13
57,4,163,8
3,5,11,12
37,5,106,25
56,5,158,5
58,5,163,7
11,6,40,22
23,6,72,49
21,7,68,30
39,7,111,12
48,7,125,8
13,8,49,10
26,8,87,13
51,8,140,44
18,9,64,47
43,9,116,6
6,10,26,31
33,10,102,20
49,10,128,10
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
14,12,53,34
44,12,117,44
24,13,81,20
45,13,119,14
53,13,153,35
25,14,85,12
32,14,100,35
27,15,88,51
42,15,139,36
8,16,33,12
15,16,63,6
36,16,103,8
47,16,124,19
31,17,97,21
59,17,165,16
1,18,7,8
5,18,24,8
9,18,36,17
35,18,103,4
46,18,124,10
52,18,142,35
2,19,10,15
28,19,94,32
