Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
14,2,53,34
38,2,110,6
45,2,119,14
22,3,72,12
39,3,111,12
48,3,125,8
54,3,155,37
4,4,14,12
12,4,41,19
35,4,103,4
43,4,116,6
49,4,128,10
57,4,163,8
24,5,81,20
37,5,106,25
58,5,163,7
11,6,40,22
23,6,72,49
3,7,11,12
10,7,40,15
21,7,68,30
20,8,68,16
51,8,140,44
18,9,64,47
56,9,158,5
6,10,26,31
33,10,102,20
46,10,124,10
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
16,12,64,2
44,12,117,44
59,12,165,16
1,13,7,8
34,13,102,40
53,13,153,35
17,14,64,5
25,14,85,12
32,14,100,35
27,15,88,51
42,15,139,36
8,16,33,12
15,16,63,6
36,16,103,8
47,16,124,19
2,17,10,15
31,17,97,21
5,18,24,8
9,18,36,17
26,18,87,13
40,18,111,13
52,18,142,35
13,19,49,10
28,19,94,32
