Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
14,2,53,34
56,2,158,5
57,2,163,8
10,3,40,15
48,3,125,8
54,3,155,37
4,4,14,12
12,4,41,19
35,4,103,4
38,4,110,6
43,4,116,6
49,4,128,10
3,5,11,12
22,5,72,12
37,5,106,25
58,5,163,7
11,6,40,22
23,6,72,49
21,7,68,30
39,7,111,12
18,8,64,47
51,8,140,44
1,9,7,8
13,9,49,10
20,9,68,16
40,9,111,13
6,10,26,31
33,10,102,20
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
25,12,85,12
44,12,117,44
17,13,64,5
24,13,81,20
34,13,102,40
53,13,153,35
2,14,10,15
32,14,100,35
27,15,88,51
42,15,139,36
8,16,33,12
15,16,63,6
36,16,103,8
47,16,124,19
31,17,97,21
45,17,119,14
5,18,24,8
9,18,36,17
26,18,87,13
46,18,124,10
52,18,142,35
28,19,94,32
59,19,165,16
