Ship,Berth,MooringTime,HandlingTime
7,0,31,43
36,0,103,8
29,1,95,43
14,2,53,34
38,2,110,6
45,2,119,14
16,3,64,2
20,3,68,16
43,3,116,6
49,3,128,10
54,3,155,37
12,4,41,19
51,4,140,44
8,5,33,12
13,5,49,10
15,5,63,6
37,5,106,25
11,6,40,22
18,6,64,47
10,7,40,15
21,7,68,30
35,7,103,4
23,8,72,49
48,8,125,8
56,8,158,5
1,9,7,8
17,9,64,5
44,9,117,44
24,10,81,20
33,10,102,20
46,10,124,10
57,10,163,8
0,11,2,6
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
25,12,85,12
39,12,111,12
47,12,124,19
59,12,165,16
34,13,102,40
53,13,153,35
22,14,72,12
32,14,100,35
58,14,163,7
27,15,88,51
42,15,139,36
4,16,14,12
6,16,26,31
2,17,10,15
31,17,97,21
5,18,24,8
9,18,36,17
26,18,87,13
40,18,111,13
52,18,142,35
3,19,11,12
28,19,94,32
