Ship,Berth,MooringTime,HandlingTime
7,0,31,43
29,1,95,43
14,2,53,34
38,2,110,6
45,2,119,14
2,3,10,15
20,3,68,16
35,3,103,4
39,3,111,12
49,3,128,10
57,3,163,8
12,4,41,19
51,4,140,44
13,5,49,10
37,5,106,25
59,5,165,16
11,6,40,22
18,6,64,47
10,7,40,15
21,7,68,30
23,8,72,49
48,8,125,8
56,8,158,5
17,9,64,5
44,9,117,44
6,10,26,31
24,10,81,20
33,10,102,20
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
43,12,116,6
47,12,124,19
54,12,155,37
34,13,102,40
53,13,153,35
15,14,63,6
22,14,72,12
32,14,100,35
27,15,88,51
42,15,139,36
4,16,14,12
8,16,33,12
25,16,85,12
36,16,103,8
3,17,11,12
31,17,97,21
58,17,163,7
1,18,7,8
9,18,36,17
26,18,87,13
40,18,111,13
46,18,124,10
52,18,142,35
5,19,24,8
28,19,94,32
