Ship,Berth,MooringTime,HandlingTime
19,0,32,8
22,0,43,5
36,0,73,14
44,0,89,14
59,0,116,11
76,0,133,2
80,0,137,9
93,0,158,33
17,1,29,12
31,1,65,12
51,1,98,10
63,1,117,38
90,1,157,5
4,2,5,9
8,2,14,52
34,2,68,22
58,2,111,18
79,2,137,13
91,2,157,21
2,3,3,60
64,3,117,50
75,3,167,66
97,3,233,58
10,4,17,19
26,4,47,28
62,4,117,51
38,5,78,21
88,5,151,20
15,6,25,33
53,6,99,21
66,6,122,35
27,7,49,9
50,7,94,16
61,7,116,20
86,7,146,14
96,7,164,29
29,8,61,40
70,8,126,38
5,9,6,8
13,9,22,9
20,9,36,7
24,9,44,10
32,9,67,11
45,9,92,6
56,9,103,22
85,9,143,14
92,9,158,3
3,10,3,18
12,10,21,38
55,10,100,19
68,10,124,2
23,11,44,38
47,11,94,17
9,12,16,26
46,12,92,22
78,12,135,6
84,12,141,15
98,12,165,6
52,13,98,5
57,13,108,3
1,14,2,3
35,14,68,45
69,14,125,5
95,14,163,38
21,15,39,9
37,15,76,22
73,15,130,25
89,15,157,13
6,16,8,17
49,16,94,50
72,17,128,131
28,18,51,18
42,18,84,28
67,18,123,21
87,18,149,36
0,19,1,9
16,19,27,42
41,19,83,4
48,19,94,13
71,19,126,12
82,19,138,4
94,19,161,12
33,20,67,21
60,20,116,35
11,21,17,36
39,21,78,5
77,21,135,26
25,22,45,33
74,22,130,17
14,23,24,25
30,23,64,11
40,23,81,16
54,23,99,6
65,23,121,10
83,23,139,25
18,24,31,19
43,24,88,18
99,24,166,39
