Ship,Berth,MooringTime,HandlingTime
26,0,47,28
40,0,81,16
53,0,99,21
74,0,130,17
92,0,158,3
31,1,65,12
45,1,92,6
56,1,103,22
96,1,164,29
12,2,20,38
34,2,68,22
52,2,98,3
69,2,125,5
78,2,135,6
95,2,163,38
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
32,4,67,11
51,4,98,10
62,4,117,51
25,5,45,33
77,5,135,26
21,6,39,9
66,6,122,35
99,6,166,39
50,7,94,16
84,7,141,15
93,7,158,33
15,8,25,33
70,8,126,38
3,9,3,18
20,9,36,7
22,9,43,5
36,9,73,14
44,9,89,14
65,9,121,10
85,9,143,14
98,9,165,6
11,10,17,36
59,10,116,11
83,10,139,25
18,11,31,19
48,11,94,13
63,11,117,38
89,11,157,13
14,12,24,25
27,12,49,9
30,12,64,11
37,12,76,22
86,12,146,14
57,13,108,3
0,14,1,9
17,14,29,12
33,14,67,21
55,14,100,19
80,14,137,9
87,14,149,36
6,15,8,17
39,15,78,5
43,15,88,18
61,15,116,20
88,15,151,20
9,16,16,26
23,16,44,38
7,17,12,183
4,18,5,9
8,18,14,52
46,18,92,22
68,18,124,2
71,18,126,12
94,18,161,12
1,19,2,3
10,19,17,19
28,19,51,18
41,19,83,4
47,19,94,17
58,19,111,18
82,19,138,4
91,19,157,21
29,20,61,40
60,20,116,35
35,21,68,45
73,21,130,25
49,22,94,50
5,23,6,8
13,23,22,9
19,23,32,8
24,23,44,10
38,23,78,21
54,23,99,6
76,23,133,2
79,23,137,13
90,23,157,5
16,24,27,42
42,24,84,28
67,24,123,21
