Ship,Berth,MooringTime,HandlingTime
5,0,6,8
13,0,22,9
18,0,31,19
30,0,64,11
45,0,92,6
53,0,99,21
74,0,130,17
90,0,157,5
98,0,165,6
20,1,36,7
32,1,67,11
43,1,88,18
99,1,166,39
3,2,3,18
17,2,29,12
28,2,51,18
34,2,69,22
46,2,92,22
59,2,116,11
80,2,137,9
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
26,4,47,28
54,4,99,6
62,4,117,51
70,5,126,38
84,5,164,15
36,6,73,14
60,6,116,35
88,6,151,20
6,7,8,17
39,7,78,5
50,7,94,16
63,7,117,38
49,8,94,50
19,9,32,8
33,9,67,21
44,9,89,14
56,9,103,22
69,9,125,5
76,9,133,2
78,9,135,6
92,9,158,3
96,9,164,29
35,10,68,45
83,10,139,25
11,11,17,36
48,11,94,13
22,12,43,5
27,12,49,9
37,12,76,22
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
1,14,2,3
12,14,20,38
38,14,78,21
55,14,100,19
85,14,143,14
95,14,163,38
9,15,16,26
24,15,44,10
31,15,65,12
51,15,98,10
73,15,130,25
21,16,39,9
29,16,61,40
7,17,12,183
0,18,1,9
8,18,14,52
41,18,83,4
47,18,94,17
68,18,124,2
71,18,126,12
82,18,138,4
94,18,161,12
4,19,5,9
10,19,17,19
23,19,44,38
67,19,123,21
87,19,149,36
25,20,45,33
77,20,135,26
15,21,25,33
66,22,122,35
16,23,27,42
42,23,84,28
65,23,121,10
93,23,158,33
14,24,24,25
40,24,81,16
58,24,111,18
79,24,137,13
91,24,157,21
