Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
30,0,64,11
40,0,81,16
53,0,99,21
74,0,130,17
98,0,165,6
14,1,24,25
31,1,65,12
43,1,88,18
90,1,157,5
96,1,164,29
12,2,20,38
34,2,68,22
46,2,92,22
79,2,137,13
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
36,4,73,14
51,4,98,10
62,4,117,51
70,5,126,38
16,6,27,42
37,6,76,22
6,7,8,17
26,7,47,28
45,7,92,6
61,7,116,20
86,7,146,14
11,8,17,36
88,8,151,20
3,9,3,18
22,9,43,5
32,9,67,11
44,9,89,14
56,9,103,22
76,9,133,2
82,9,138,4
85,9,143,14
92,9,158,3
35,10,68,45
59,10,116,11
87,10,149,36
42,11,84,28
63,11,117,38
27,12,49,9
39,12,78,5
50,12,94,16
84,12,141,15
93,12,158,33
52,13,98,5
57,13,108,3
17,14,29,12
28,14,51,18
33,14,69,21
69,14,125,5
78,14,135,6
95,14,163,38
9,15,16,26
73,15,130,25
99,15,166,39
29,16,61,40
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
8,18,14,52
55,18,100,19
68,18,124,2
71,18,126,12
89,18,157,13
0,19,1,9
10,19,17,19
18,19,36,19
41,19,83,4
47,19,94,17
58,19,111,18
80,19,137,9
94,19,161,12
25,20,45,33
66,20,122,35
15,21,25,33
77,21,135,26
49,22,94,50
5,23,6,8
13,23,22,9
21,23,39,9
38,23,78,21
54,23,99,6
65,23,121,10
83,23,139,25
23,24,44,38
48,24,94,13
67,24,123,21
