Ship,Berth,MooringTime,HandlingTime
18,0,31,19
56,0,103,22
79,0,137,13
92,0,158,3
95,0,163,38
16,1,27,42
93,1,158,33
1,2,2,3
12,2,20,38
34,2,68,22
47,2,94,17
67,2,123,21
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
31,4,65,12
44,4,89,14
74,4,130,17
54,5,99,6
66,5,122,35
35,6,68,45
60,6,116,35
6,7,8,17
26,7,47,28
48,7,94,13
88,7,151,20
49,8,94,50
20,9,36,7
22,9,43,5
32,9,67,11
45,9,92,6
58,9,111,18
76,9,133,2
80,9,137,9
90,9,157,5
96,9,164,29
43,10,88,18
83,10,139,25
99,10,166,39
42,11,84,28
63,11,117,38
9,12,16,26
27,12,49,9
39,12,78,5
50,12,94,16
61,12,116,20
84,12,141,15
57,13,108,3
10,14,17,19
28,14,51,18
38,14,78,21
69,14,125,5
85,14,143,14
89,14,157,13
3,15,3,18
21,15,39,9
37,15,76,22
51,15,98,10
86,15,146,14
36,16,73,14
62,16,117,51
7,17,12,183
0,18,1,9
8,18,14,52
52,18,98,3
59,18,116,11
78,18,135,6
91,18,157,21
4,19,5,9
17,19,29,12
23,19,44,38
41,19,83,4
55,19,100,19
71,19,126,12
82,19,138,4
94,19,161,12
25,20,45,33
77,20,135,26
15,21,25,33
73,21,130,25
29,22,61,40
70,22,126,38
5,23,6,8
13,23,22,9
19,23,32,8
24,23,44,10
30,23,64,11
40,23,81,16
53,23,99,21
65,23,121,10
98,23,165,6
11,24,17,36
33,24,67,21
46,24,92,22
68,24,124,2
