Ship,Berth,MooringTime,HandlingTime
5,0,6,8
18,0,31,19
30,0,64,11
44,0,89,14
74,0,130,17
87,0,149,36
16,1,27,42
51,1,98,10
67,1,123,21
92,1,158,3
1,2,2,3
4,2,5,9
12,2,20,38
34,2,68,22
58,2,111,18
80,2,137,9
91,2,157,21
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
31,4,65,12
62,4,117,51
54,5,99,6
66,5,122,35
39,6,78,5
60,6,116,35
93,6,158,33
22,7,43,5
32,7,67,11
40,7,81,16
88,7,151,20
49,8,94,50
20,9,36,7
26,9,47,28
56,9,103,22
90,9,157,5
96,9,164,29
63,10,117,38
99,10,166,39
11,11,17,36
46,11,92,22
9,12,16,26
27,12,49,9
43,12,88,18
61,12,116,20
86,12,146,14
52,13,98,5
57,13,108,3
3,14,3,18
28,14,51,18
38,14,78,21
55,14,100,19
69,14,125,5
78,14,135,6
85,14,143,14
94,14,161,12
6,15,8,17
21,15,39,9
35,15,68,45
29,16,61,40
84,16,141,15
7,17,12,183
0,18,1,9
10,18,17,19
33,18,67,21
47,18,94,17
68,18,124,2
71,18,126,12
89,18,157,13
17,19,29,12
23,19,44,38
41,19,83,4
48,19,94,13
79,19,137,13
95,19,163,38
25,20,45,33
77,20,135,26
15,21,25,33
37,21,76,22
73,21,130,25
50,22,94,16
70,22,126,38
13,23,22,9
19,23,32,8
24,23,44,10
36,23,73,14
45,23,92,6
53,23,99,21
65,23,121,10
76,23,133,2
83,23,139,25
98,23,165,6
8,24,14,52
42,24,84,28
59,24,116,11
82,24,138,4
