Ship,Berth,MooringTime,HandlingTime
20,0,36,7
26,0,47,28
40,0,81,16
54,0,99,6
87,0,149,36
19,1,32,8
24,1,44,10
31,1,65,12
48,1,94,13
99,1,166,39
3,2,3,18
18,2,31,19
33,2,67,21
47,2,94,17
68,2,124,2
71,2,126,12
82,2,138,4
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
32,4,67,11
51,4,98,10
65,4,121,10
93,4,158,33
66,5,122,35
23,6,44,38
60,6,116,35
21,7,39,9
42,7,84,28
61,7,116,20
80,7,137,9
86,7,146,14
49,8,94,50
13,9,22,9
22,9,43,5
36,9,73,14
44,9,89,14
76,9,133,2
79,9,137,13
92,9,158,3
96,9,164,29
16,10,27,42
83,10,139,25
11,11,17,36
63,11,117,38
6,12,8,17
27,12,49,9
39,12,78,5
43,12,88,18
73,12,130,25
52,13,98,5
57,13,108,3
10,14,17,19
38,14,78,21
58,14,111,18
78,14,135,6
85,14,143,14
89,14,157,13
28,15,51,18
37,15,76,22
53,15,99,21
84,15,141,15
29,16,61,40
62,16,117,51
7,17,12,183
1,18,2,3
4,18,5,9
8,18,14,52
34,18,68,22
46,18,92,22
59,18,116,11
0,19,1,9
12,19,20,38
41,19,83,4
55,19,100,19
67,19,123,21
91,19,157,21
25,20,45,33
77,20,135,26
9,21,16,26
50,21,94,16
88,21,151,20
15,22,25,33
70,22,126,38
5,23,6,8
14,23,24,25
30,23,64,11
45,23,92,6
56,23,103,22
74,23,130,17
90,23,157,5
98,23,165,6
17,24,29,12
35,24,68,45
69,24,125,5
95,24,163,38
