Ship,Berth,MooringTime,HandlingTime
19,0,32,8
24,0,44,10
44,0,89,14
58,0,111,18
74,0,130,17
96,0,164,29
17,1,29,12
31,1,65,12
45,1,92,6
51,1,98,10
93,1,158,33
3,2,3,18
18,2,31,19
34,2,68,22
46,2,92,22
68,2,124,2
78,2,135,6
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
35,4,68,45
62,4,117,51
15,5,25,33
73,5,130,25
21,6,39,9
36,6,73,14
53,6,99,21
91,6,157,21
6,7,8,17
26,7,47,28
61,7,116,20
86,7,146,14
49,8,94,50
5,9,6,8
13,9,22,9
20,9,36,7
22,9,43,5
41,9,83,4
48,9,94,13
65,9,121,10
76,9,133,2
85,9,143,14
90,9,157,5
98,9,165,6
16,10,27,42
42,10,84,28
67,10,123,21
43,11,88,18
63,11,117,38
9,12,16,26
27,12,49,9
32,12,67,11
39,12,78,5
50,12,94,16
88,12,151,20
57,13,108,3
12,14,20,38
47,14,94,17
69,14,125,5
82,14,138,4
87,14,149,36
8,15,14,52
54,15,99,6
84,15,141,15
29,16,61,40
60,16,116,35
7,17,12,183
1,18,2,3
4,18,5,9
10,18,17,19
28,18,51,18
38,18,78,21
55,18,100,19
71,18,126,12
94,18,161,12
0,19,1,9
11,19,17,36
40,19,81,16
59,19,116,11
80,19,137,9
95,19,163,38
33,20,67,21
66,20,122,35
37,21,76,22
77,21,135,26
25,22,45,33
70,22,126,38
14,23,24,25
30,23,64,11
56,23,103,22
79,23,137,13
92,23,158,3
23,24,44,38
52,24,98,3
83,24,139,25
99,24,166,39
