Ship,Berth,MooringTime,HandlingTime
22,0,43,5
30,0,64,11
45,0,92,6
59,0,116,11
74,0,130,17
90,0,157,5
95,0,163,38
20,1,36,7
24,1,44,10
40,1,81,16
51,1,98,10
63,1,117,38
1,2,2,3
8,2,14,52
34,2,68,22
48,2,94,13
71,2,126,12
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
14,4,24,25
31,4,65,12
53,4,99,21
83,4,139,25
25,5,45,33
70,5,126,38
42,6,84,28
60,6,116,35
26,7,47,28
39,7,78,5
86,7,146,14
96,7,164,29
49,8,94,50
73,8,144,25
13,9,22,9
19,9,32,8
32,9,67,11
44,9,89,14
56,9,103,22
69,9,125,5
76,9,133,2
85,9,143,14
98,9,165,6
16,10,27,42
35,10,69,45
11,11,17,36
87,11,149,36
9,12,16,26
27,12,49,9
93,12,158,33
52,13,98,5
57,13,108,3
3,14,3,18
33,14,67,21
55,14,100,19
67,14,123,21
6,15,8,17
50,15,94,16
61,15,116,20
84,15,141,15
46,16,92,22
66,16,122,35
7,17,12,183
4,18,5,9
12,18,20,38
38,18,78,21
58,18,111,18
78,18,135,6
91,18,157,21
0,19,1,9
17,19,29,12
23,19,44,38
41,19,83,4
47,19,94,17
68,19,124,2
82,19,138,4
89,19,157,13
15,20,25,33
77,20,135,26
37,21,76,22
62,21,117,51
29,22,61,40
88,22,151,20
5,23,6,8
10,23,17,19
21,23,39,9
28,23,51,18
36,23,73,14
54,23,99,6
65,23,121,10
80,23,137,9
92,23,158,3
18,24,31,19
43,24,88,18
79,24,137,13
99,24,166,39
