Ship,Berth,MooringTime,HandlingTime
19,0,32,8
22,0,43,5
30,0,64,11
40,0,81,16
53,0,99,21
65,0,121,10
76,0,133,2
79,0,137,13
90,0,157,5
98,0,165,6
24,1,44,10
42,1,84,28
96,1,164,29
3,2,3,18
17,2,29,12
34,2,68,22
68,2,124,2
71,2,126,12
82,2,138,4
87,2,149,36
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
10,4,17,19
31,4,65,12
62,4,117,51
47,5,94,17
66,5,122,35
15,6,25,33
60,6,116,35
6,7,8,17
21,7,39,9
32,7,67,11
39,7,78,5
50,7,94,16
84,7,141,15
49,8,94,50
5,9,6,8
18,9,31,19
36,9,73,14
45,9,92,6
54,9,99,6
58,9,111,18
93,9,158,33
63,10,117,38
99,10,166,39
35,11,68,45
85,11,143,14
12,12,20,38
51,12,98,10
61,12,116,20
88,12,151,20
52,13,98,5
57,13,108,3
4,14,5,9
14,14,24,25
28,14,51,18
38,14,78,21
55,14,100,19
67,14,123,21
89,14,157,13
20,15,36,7
27,15,49,9
37,15,76,22
83,15,139,25
9,16,16,26
29,16,61,40
86,16,146,14
7,17,12,183
1,18,2,3
8,18,14,52
33,18,67,21
46,18,92,22
59,18,116,11
78,18,135,6
94,18,161,12
0,19,1,9
16,19,27,42
41,19,83,4
48,19,94,13
69,19,125,5
80,19,137,9
91,19,157,21
25,20,45,33
77,20,135,26
26,21,47,28
73,21,130,25
70,22,126,38
13,23,22,9
23,23,44,38
44,23,89,14
56,23,103,22
74,23,130,17
92,23,158,3
11,24,17,36
43,24,88,18
95,24,163,38
