Ship,Berth,MooringTime,HandlingTime
5,0,6,8
18,0,31,19
30,0,64,11
54,0,99,6
74,0,130,17
87,0,149,36
20,1,36,7
26,1,47,28
51,1,98,10
58,1,111,18
76,1,133,2
80,1,137,9
92,1,158,3
4,2,5,9
12,2,20,38
40,2,81,16
55,2,100,19
68,2,124,2
71,2,126,12
94,2,161,12
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
24,4,44,10
31,4,65,12
62,4,117,51
66,5,122,35
23,6,44,38
60,6,116,35
22,7,43,5
33,7,67,21
50,7,94,16
65,7,121,10
88,7,151,20
49,8,94,50
19,9,32,8
36,9,73,14
44,9,89,14
56,9,103,22
85,9,143,14
90,9,157,5
96,9,164,29
63,10,117,38
99,10,166,39
11,11,17,36
46,11,92,22
9,12,16,26
27,12,49,9
39,12,78,5
43,12,88,18
61,12,116,20
84,12,141,15
52,13,98,5
57,13,108,3
3,14,3,18
14,14,24,25
38,14,78,21
69,14,125,5
79,14,137,13
89,14,157,13
6,15,8,17
16,15,27,42
86,15,146,14
35,16,68,45
93,16,158,33
7,17,12,183
0,18,1,9
10,18,17,19
34,18,68,22
47,18,94,17
59,18,116,11
78,18,135,6
91,18,157,21
1,19,2,3
17,19,29,12
28,19,51,18
41,19,83,4
48,19,94,13
67,19,123,21
95,19,163,38
25,20,45,33
77,20,135,26
15,21,25,33
37,21,76,22
73,21,130,25
29,22,61,40
70,22,126,38
13,23,22,9
21,23,39,9
32,23,67,11
45,23,92,6
53,23,99,21
83,23,139,25
98,23,165,6
8,24,14,52
42,24,84,28
82,24,138,4
