Ship,Berth,MooringTime,HandlingTime
5,0,6,8
24,0,44,10
34,0,68,22
45,0,92,6
52,0,98,3
56,0,103,22
74,0,130,17
98,0,165,6
23,1,44,38
43,1,88,18
93,1,158,33
8,2,14,52
38,2,78,21
59,2,116,11
82,2,138,4
89,2,157,13
2,3,3,60
64,3,117,50
72,3,167,66
97,3,233,58
20,4,36,7
26,4,47,28
51,4,98,10
71,4,126,12
49,5,94,50
17,6,29,12
35,6,68,45
88,6,151,20
21,7,39,9
39,7,78,5
44,7,89,14
61,7,116,20
84,7,141,15
15,8,25,33
77,8,135,26
13,9,22,9
22,9,43,5
32,9,67,11
58,9,111,18
76,9,133,2
85,9,143,14
90,9,157,5
95,9,163,38
16,10,27,42
83,10,139,25
42,11,84,28
63,11,117,38
6,12,8,17
27,12,49,9
31,12,65,12
50,12,94,16
86,12,146,14
57,13,108,3
3,14,3,18
14,14,24,25
46,14,92,22
67,14,123,21
91,14,157,21
18,15,31,19
37,15,76,22
53,15,99,21
73,15,130,25
92,15,158,3
29,16,61,40
66,16,122,35
7,17,12,183
1,18,2,3
4,18,5,9
11,18,17,36
33,18,67,21
55,18,100,19
69,18,125,5
78,18,135,6
94,18,161,12
0,19,1,9
10,19,17,19
28,19,51,18
41,19,83,4
48,19,94,13
68,19,124,2
80,19,137,9
87,19,149,36
25,20,45,33
60,20,116,35
36,21,73,14
62,21,117,51
9,22,16,26
70,22,126,38
19,23,32,8
30,23,64,11
40,23,81,16
54,23,99,6
65,23,121,10
79,23,137,13
96,23,164,29
12,24,20,38
47,24,94,17
99,24,166,39
