Ship,Berth,MooringTime,HandlingTime
7,0,31,43
27,1,88,68
20,2,68,16
44,2,117,44
14,3,53,34
35,3,103,4
38,3,110,6
48,3,125,8
56,3,158,5
57,3,163,8
12,4,41,19
43,4,116,6
46,4,124,10
51,4,140,44
22,5,72,12
26,5,87,13
32,5,100,35
4,6,14,12
11,6,40,22
23,6,72,49
2,7,10,15
21,7,68,30
18,8,64,47
54,8,155,37
29,9,95,64
6,10,26,31
37,10,106,25
0,11,2,6
16,11,64,2
19,11,68,8
30,11,97,8
41,11,113,4
50,11,138,12
55,11,158,42
3,12,11,12
8,12,33,12
33,12,102,20
59,12,165,16
1,13,7,8
13,13,49,10
17,13,64,5
34,13,102,40
53,13,153,35
10,14,40,15
15,14,63,6
25,14,85,12
45,14,119,14
42,15,116,36
24,16,81,20
36,16,103,8
39,16,111,12
31,17,97,21
47,17,124,19
5,18,24,8
9,18,36,17
40,18,111,13
49,18,128,10
52,18,142,35
28,19,94,32
58,19,163,7
