Ship,Berth,MooringTime,HandlingTime
7,0,31,43
43,0,116,6
42,1,116,59
11,2,40,22
20,2,68,16
40,2,111,13
3,3,11,12
13,3,49,10
15,3,63,6
22,3,72,12
49,3,128,10
56,3,158,5
58,3,163,7
34,4,102,40
54,4,155,37
4,5,14,12
24,5,81,20
37,5,106,25
23,6,72,49
53,6,153,35
0,7,2,6
5,7,24,8
12,7,41,19
21,7,68,30
18,8,64,47
51,8,140,44
29,9,95,64
6,10,26,31
25,10,85,12
48,10,125,8
16,11,64,2
19,11,68,8
30,11,97,8
35,11,105,4
41,11,113,4
50,11,138,12
55,11,158,42
14,12,53,34
33,12,102,20
46,12,124,10
2,13,10,15
38,13,110,6
44,13,117,44
10,14,40,15
17,14,64,5
32,14,100,35
27,15,88,51
36,16,103,8
39,16,111,12
47,16,124,19
57,16,163,8
8,17,33,12
31,17,97,21
1,18,7,8
9,18,36,17
26,18,87,13
45,18,119,14
52,18,142,35
28,19,94,32
59,19,165,16
